"Fecha","Hora","PVPC","Dia"
"2019/08/25","21",119.4491007,"domingo"
"2019/08/25","22",124.7136455,"domingo"
"2019/08/25","23",125.11128835,"domingo"
"2019/08/25","24",59.11511885,"domingo"
"2019/08/26","1",62.24166595,"lunes"
"2019/08/26","2",48.8574274,"lunes"
"2019/08/26","3",44.4269074,"lunes"
"2019/08/26","4",45.1411474,"lunes"
"2019/08/26","5",44.8245551,"lunes"
"2019/08/26","6",45.3550468,"lunes"
"2019/08/26","7",51.38922645,"lunes"
"2019/08/26","8",56.2544392,"lunes"
"2019/08/26","9",60.0865193,"lunes"
"2019/08/26","10",60.93442025,"lunes"
"2019/08/26","11",59.92345395,"lunes"
"2019/08/26","12",57.65745395,"lunes"
"2019/08/26","13",56.0966027,"lunes"
"2019/08/26","14",121.0330153,"lunes"
"2019/08/26","15",120.0607922,"lunes"
"2019/08/26","16",121.7120551,"lunes"
"2019/08/26","17",121.50966465,"lunes"
"2019/08/26","18",124.62577835,"lunes"
"2019/08/26","19",126.7430528,"lunes"
"2019/08/26","20",128.07749185,"lunes"
"2019/08/26","21",127.5763549,"lunes"
"2019/08/26","22",128.9977089,"lunes"
"2019/08/26","23",127.69210205,"lunes"
"2019/08/26","24",63.3225661,"lunes"
"2019/08/27","1",68.3961899,"martes"
"2019/08/27","2",61.23636595,"martes"
"2019/08/27","3",60.15230395,"martes"
"2019/08/27","4",60.47952595,"martes"
"2019/08/27","5",60.37824295,"martes"
"2019/08/27","6",60.3188965,"martes"
"2019/08/27","7",60.19704075,"martes"
"2019/08/27","8",67.55179555,"martes"
"2019/08/27","9",69.81557765,"martes"
"2019/08/27","10",69.3391499,"martes"
"2019/08/27","11",66.1801236,"martes"
"2019/08/27","12",64.9022756,"martes"
"2019/08/27","13",65.0806139,"martes"
"2019/08/27","14",129.0119159,"martes"
"2019/08/27","15",128.24071265,"martes"
"2019/08/27","16",127.54456325,"martes"
"2019/08/27","17",126.8554331,"martes"
"2019/08/27","18",130.5690051,"martes"
"2019/08/27","19",130.75518595,"martes"
"2019/08/27","20",130.5826254,"martes"
"2019/08/27","21",132.57952545,"martes"
"2019/08/27","22",131.0688026,"martes"
"2019/08/27","23",128.73368315,"martes"
"2019/08/27","24",66.1002501,"martes"
"2019/08/28","1",68.66225845,"miércoles"
"2019/08/28","2",60.70451735,"miércoles"
"2019/08/28","3",60.41174135,"miércoles"
"2019/08/28","4",60.8311822,"miércoles"
"2019/08/28","5",60.63095605,"miércoles"
"2019/08/28","6",60.58931575,"miércoles"
"2019/08/28","7",60.777865,"miércoles"
"2019/08/28","8",67.31445535,"miércoles"
"2019/08/28","9",66.1798922,"miércoles"
"2019/08/28","10",68.72514015,"miércoles"
"2019/08/28","11",68.250191,"miércoles"
"2019/08/28","12",66.919811,"miércoles"
"2019/08/28","13",66.5818739,"miércoles"
"2019/08/28","14",130.53739305,"miércoles"
"2019/08/28","15",129.5838725,"miércoles"
"2019/08/28","16",129.23155955,"miércoles"
"2019/08/28","17",128.98715825,"miércoles"
"2019/08/28","18",132.4385408,"miércoles"
"2019/08/28","19",132.34747895,"miércoles"
"2019/08/28","20",132.3547734,"miércoles"
"2019/08/28","21",132.92953715,"miércoles"
"2019/08/28","22",133.89665015,"miércoles"
"2019/08/28","23",130.71407345,"miércoles"
"2019/08/28","24",65.5993655,"miércoles"
"2019/08/29","1",68.46330205,"jueves"
"2019/08/29","2",61.0019988,"jueves"
"2019/08/29","3",59.0037348,"jueves"
"2019/08/29","4",58.51151465,"jueves"
"2019/08/29","5",58.2565165,"jueves"
"2019/08/29","6",58.9187742,"jueves"
"2019/08/29","7",58.09656945,"jueves"
"2019/08/29","8",65.3136701,"jueves"
"2019/08/29","9",67.96197935,"jueves"
"2019/08/29","10",69.6064036,"jueves"
"2019/08/29","11",67.1943273,"jueves"
"2019/08/29","12",65.3511393,"jueves"
"2019/08/29","13",65.6229956,"jueves"
"2019/08/29","14",129.10459175,"jueves"
"2019/08/29","15",129.5249042,"jueves"
"2019/08/29","16",129.51499325,"jueves"
"2019/08/29","17",128.78973965,"jueves"
"2019/08/29","18",128.82606905,"jueves"
"2019/08/29","19",129.3044225,"jueves"
"2019/08/29","20",129.98360955,"jueves"
"2019/08/29","21",130.45472445,"jueves"
"2019/08/29","22",130.7254226,"jueves"
"2019/08/29","23",129.6250169,"jueves"
"2019/08/29","24",66.89317625,"jueves"
"2019/08/30","1",67.7450759,"viernes"
"2019/08/30","2",60.84683665,"viernes"
"2019/08/30","3",58.2920548,"viernes"
"2019/08/30","4",58.1575028,"viernes"
"2019/08/30","5",57.7270465,"viernes"
"2019/08/30","6",57.8717142,"viernes"
"2019/08/30","7",59.70268615,"viernes"
"2019/08/30","8",66.9062555,"viernes"
"2019/08/30","9",65.9297999,"viernes"
"2019/08/30","10",65.03667885,"viernes"
"2019/08/30","11",64.00005525,"viernes"
"2019/08/30","12",64.13852525,"viernes"
"2019/08/30","13",64.916831,"viernes"
"2019/08/30","14",128.6627556,"viernes"
"2019/08/30","15",128.6971962,"viernes"
"2019/08/30","16",126.7965791,"viernes"
"2019/08/30","17",126.9884288,"viernes"
"2019/08/30","18",128.69783435,"viernes"
"2019/08/30","19",129.44465865,"viernes"
"2019/08/30","20",132.00373155,"viernes"
"2019/08/30","21",132.76271705,"viernes"
"2019/08/30","22",131.9594555,"viernes"
"2019/08/30","23",128.7704678,"viernes"
"2019/08/30","24",62.6186393,"viernes"
"2019/08/31","1",65.9721603,"sábado"
"2019/08/31","2",59.33735015,"sábado"
"2019/08/31","3",57.92719285,"sábado"
"2019/08/31","4",58.60866385,"sábado"
"2019/08/31","5",56.4686557,"sábado"
"2019/08/31","6",56.32846255,"sábado"
"2019/08/31","7",51.97064095,"sábado"
"2019/08/31","8",55.82332595,"sábado"
"2019/08/31","9",54.6717289,"sábado"
"2019/08/31","10",56.08309325,"sábado"
"2019/08/31","11",54.5337225,"sábado"
"2019/08/31","12",55.78372835,"sábado"
"2019/08/31","13",57.17341325,"sábado"
"2019/08/31","14",121.64395355,"sábado"
"2019/08/31","15",122.9160803,"sábado"
"2019/08/31","16",122.1513272,"sábado"
"2019/08/31","17",120.95151005,"sábado"
"2019/08/31","18",119.6650946,"sábado"
"2019/08/31","19",123.67676045,"sábado"
"2019/08/31","20",124.32805835,"sábado"
"2019/08/31","21",126.06730125,"sábado"
"2019/08/31","22",127.26387955,"sábado"
"2019/08/31","23",125.29146485,"sábado"
"2019/08/31","24",62.39338435,"sábado"
"2019/09/01","1",63.7534268,"domingo"
"2019/09/01","2",52.33449725,"domingo"
"2019/09/01","3",49.8119331,"domingo"
"2019/09/01","4",51.80146495,"domingo"
"2019/09/01","5",51.4054388,"domingo"
"2019/09/01","6",52.0471765,"domingo"
"2019/09/01","7",48.24584005,"domingo"
"2019/09/01","8",51.87296215,"domingo"
"2019/09/01","9",51.3690866,"domingo"
"2019/09/01","10",52.4642451,"domingo"
"2019/09/01","11",50.61689765,"domingo"
"2019/09/01","12",51.9059725,"domingo"
"2019/09/01","13",52.13497755,"domingo"
"2019/09/01","14",120.94732385,"domingo"
"2019/09/01","15",120.21194315,"domingo"
"2019/09/01","16",116.1991992,"domingo"
"2019/09/01","17",114.0056952,"domingo"
"2019/09/01","18",111.7735569,"domingo"
"2019/09/01","19",110.96315705,"domingo"
"2019/09/01","20",113.7911358,"domingo"
"2019/09/01","21",118.8552312,"domingo"
"2019/09/01","22",126.8970266,"domingo"
"2019/09/01","23",120.9769226,"domingo"
"2019/09/01","24",52.0239901,"domingo"
"2019/09/02","1",47.44884335,"lunes"
"2019/09/02","2",39.1242171,"lunes"
"2019/09/02","3",34.35846725,"lunes"
"2019/09/02","4",32.7911271,"lunes"
"2019/09/02","5",33.5252531,"lunes"
"2019/09/02","6",35.00608765,"lunes"
"2019/09/02","7",43.96499215,"lunes"
"2019/09/02","8",62.26854475,"lunes"
"2019/09/02","9",64.6650744,"lunes"
"2019/09/02","10",62.80288605,"lunes"
"2019/09/02","11",57.47654375,"lunes"
"2019/09/02","12",54.79229375,"lunes"
"2019/09/02","13",51.93297105,"lunes"
"2019/09/02","14",117.7812818,"lunes"
"2019/09/02","15",116.7560104,"lunes"
"2019/09/02","16",117.2415753,"lunes"
"2019/09/02","17",114.783911,"lunes"
"2019/09/02","18",117.6557224,"lunes"
"2019/09/02","19",122.97924755,"lunes"
"2019/09/02","20",128.03528045,"lunes"
"2019/09/02","21",128.3840693,"lunes"
"2019/09/02","22",125.23334675,"lunes"
"2019/09/02","23",118.3529725,"lunes"
"2019/09/02","24",48.78368685,"lunes"
"2019/09/03","1",47.50160055,"martes"
"2019/09/03","2",41.71564705,"martes"
"2019/09/03","3",41.98575505,"martes"
"2019/09/03","4",41.4774719,"martes"
"2019/09/03","5",41.5217119,"martes"
"2019/09/03","6",42.1989496,"martes"
"2019/09/03","7",50.1567187,"martes"
"2019/09/03","8",61.6903183,"martes"
"2019/09/03","9",55.9088418,"martes"
"2019/09/03","10",59.71644445,"martes"
"2019/09/03","11",60.462848,"martes"
"2019/09/03","12",60.531168,"martes"
"2019/09/03","13",62.1297046,"martes"
"2019/09/03","14",126.78064135,"martes"
"2019/09/03","15",124.63987795,"martes"
"2019/09/03","16",124.460231,"martes"
"2019/09/03","17",123.7953287,"martes"
"2019/09/03","18",124.55521025,"martes"
"2019/09/03","19",125.22259025,"martes"
"2019/09/03","20",129.30058145,"martes"
"2019/09/03","21",129.8822596,"martes"
"2019/09/03","22",128.0699039,"martes"
"2019/09/03","23",125.38411835,"martes"
"2019/09/03","24",61.06123255,"martes"
"2019/09/04","1",61.55615495,"miércoles"
"2019/09/04","2",54.2480056,"miércoles"
"2019/09/04","3",51.2109016,"miércoles"
"2019/09/04","4",53.7545176,"miércoles"
"2019/09/04","5",51.69144845,"miércoles"
"2019/09/04","6",52.61665015,"miércoles"
"2019/09/04","7",51.0687164,"miércoles"
"2019/09/04","8",60.67363755,"miércoles"
"2019/09/04","9",59.68477565,"miércoles"
"2019/09/04","10",60.1673663,"miércoles"
"2019/09/04","11",59.507488,"miércoles"
"2019/09/04","12",59.49078915,"miércoles"
"2019/09/04","13",59.92116875,"miércoles"
"2019/09/04","14",123.83395135,"miércoles"
"2019/09/04","15",122.38520795,"miércoles"
"2019/09/04","16",119.806751,"miércoles"
"2019/09/04","17",118.8734787,"miércoles"
"2019/09/04","18",117.64079025,"miércoles"
"2019/09/04","19",115.1292584,"miércoles"
"2019/09/04","20",116.47552415,"miércoles"
"2019/09/04","21",117.5202233,"miércoles"
"2019/09/04","22",119.06615945,"miércoles"
"2019/09/04","23",119.28876405,"miércoles"
"2019/09/04","24",52.7331271,"miércoles"
"2019/09/05","1",53.2728318,"jueves"
"2019/09/05","2",41.30008545,"jueves"
"2019/09/05","3",40.2713656,"jueves"
"2019/09/05","4",40.30297345,"jueves"
"2019/09/05","5",38.35507545,"jueves"
"2019/09/05","6",38.99067415,"jueves"
"2019/09/05","7",43.1906684,"jueves"
"2019/09/05","8",54.5051297,"jueves"
"2019/09/05","9",54.29924195,"jueves"
"2019/09/05","10",53.39030715,"jueves"
"2019/09/05","11",50.56199585,"jueves"
"2019/09/05","12",49.97116385,"jueves"
"2019/09/05","13",51.7675486,"jueves"
"2019/09/05","14",117.70235235,"jueves"
"2019/09/05","15",115.50676495,"jueves"
"2019/09/05","16",116.335451,"jueves"
"2019/09/05","17",116.1593487,"jueves"
"2019/09/05","18",117.03016025,"jueves"
"2019/09/05","19",114.749711,"jueves"
"2019/09/05","20",117.4076725,"jueves"
"2019/09/05","21",118.44800465,"jueves"
"2019/09/05","22",121.49815465,"jueves"
"2019/09/05","23",115.33957595,"jueves"
"2019/09/05","24",46.84236185,"jueves"
"2019/09/06","1",45.8749124,"viernes"
"2019/09/06","2",37.40199575,"viernes"
"2019/09/06","3",36.72905075,"viernes"
"2019/09/06","4",36.4945816,"viernes"
"2019/09/06","5",34.6895416,"viernes"
"2019/09/06","6",36.2846093,"viernes"
"2019/09/06","7",39.68815155,"viernes"
"2019/09/06","8",52.48670555,"viernes"
"2019/09/06","9",52.01546465,"viernes"
"2019/09/06","10",51.719008,"viernes"
"2019/09/06","11",50.1560337,"viernes"
"2019/09/06","12",50.3952857,"viernes"
"2019/09/06","13",53.14914045,"viernes"
"2019/09/06","14",117.84374905,"viernes"
"2019/09/06","15",118.01928965,"viernes"
"2019/09/06","16",117.95825555,"viernes"
"2019/09/06","17",117.9556264,"viernes"
"2019/09/06","18",117.25498395,"viernes"
"2019/09/06","19",116.1992261,"viernes"
"2019/09/06","20",117.22405685,"viernes"
"2019/09/06","21",117.61569245,"viernes"
"2019/09/06","22",118.5465802,"viernes"
"2019/09/06","23",115.54873325,"viernes"
"2019/09/06","24",48.00938945,"viernes"
"2019/09/07","1",46.29075735,"sábado"
"2019/09/07","2",38.97636595,"sábado"
"2019/09/07","3",37.8590548,"sábado"
"2019/09/07","4",36.26929465,"sábado"
"2019/09/07","5",35.18606965,"sábado"
"2019/09/07","6",35.25962135,"sábado"
"2019/09/07","7",38.65922005,"sábado"
"2019/09/07","8",46.1500964,"sábado"
"2019/09/07","9",46.7222117,"sábado"
"2019/09/07","10",52.26784505,"sábado"
"2019/09/07","11",48.40735315,"sábado"
"2019/09/07","12",51.144491,"sábado"
"2019/09/07","13",50.26385175,"sábado"
"2019/09/07","14",112.47673105,"sábado"
"2019/09/07","15",108.8720768,"sábado"
"2019/09/07","16",108.24126555,"sábado"
"2019/09/07","17",104.64437825,"sábado"
"2019/09/07","18",106.97713835,"sábado"
"2019/09/07","19",110.31383435,"sábado"
"2019/09/07","20",113.09237895,"sábado"
"2019/09/07","21",118.09659155,"sábado"
"2019/09/07","22",119.28527245,"sábado"
"2019/09/07","23",117.24274935,"sábado"
"2019/09/07","24",50.4836564,"sábado"
"2019/09/08","1",49.7760348,"domingo"
"2019/09/08","2",42.04527725,"domingo"
"2019/09/08","3",37.1000791,"domingo"
"2019/09/08","4",35.67743395,"domingo"
"2019/09/08","5",35.5783428,"domingo"
"2019/09/08","6",36.4960765,"domingo"
"2019/09/08","7",36.47843005,"domingo"
"2019/09/08","8",43.92365115,"domingo"
"2019/09/08","9",42.4586666,"domingo"
"2019/09/08","10",46.9804371,"domingo"
"2019/09/08","11",46.79557765,"domingo"
"2019/09/08","12",48.7193225,"domingo"
"2019/09/08","13",49.46809255,"domingo"
"2019/09/08","14",114.32247985,"domingo"
"2019/09/08","15",116.28660215,"domingo"
"2019/09/08","16",113.4357112,"domingo"
"2019/09/08","17",110.8509272,"domingo"
"2019/09/08","18",111.5251989,"domingo"
"2019/09/08","19",114.06737705,"domingo"
"2019/09/08","20",120.0378958,"domingo"
"2019/09/08","21",123.3018072,"domingo"
"2019/09/08","22",125.0776946,"domingo"
"2019/09/08","23",120.9536426,"domingo"
"2019/09/08","24",55.0986961,"domingo"
"2019/09/09","1",62.94864735,"lunes"
"2019/09/09","2",55.3986431,"lunes"
"2019/09/09","3",54.61021225,"lunes"
"2019/09/09","4",54.3124931,"lunes"
"2019/09/09","5",50.8746891,"lunes"
"2019/09/09","6",48.59695065,"lunes"
"2019/09/09","7",51.63235615,"lunes"
"2019/09/09","8",62.28019475,"lunes"
"2019/09/09","9",62.5771064,"lunes"
"2019/09/09","10",64.23304905,"lunes"
"2019/09/09","11",61.77066875,"lunes"
"2019/09/09","12",60.40041875,"lunes"
"2019/09/09","13",59.63263505,"lunes"
"2019/09/09","14",122.2289098,"lunes"
"2019/09/09","15",119.4426504,"lunes"
"2019/09/09","16",119.3748313,"lunes"
"2019/09/09","17",118.499171,"lunes"
"2019/09/09","18",120.4002984,"lunes"
"2019/09/09","19",116.42330555,"lunes"
"2019/09/09","20",116.82587945,"lunes"
"2019/09/09","21",118.1928613,"lunes"
"2019/09/09","22",120.52625175,"lunes"
"2019/09/09","23",115.9356725,"lunes"
"2019/09/09","24",47.53660285,"lunes"
"2019/09/10","1",47.14261555,"martes"
"2019/09/10","2",41.43446905,"martes"
"2019/09/10","3",39.50164705,"martes"
"2019/09/10","4",37.4239819,"martes"
"2019/09/10","5",35.8744759,"martes"
"2019/09/10","6",36.2594296,"martes"
"2019/09/10","7",42.9110167,"martes"
"2019/09/10","8",52.1351923,"martes"
"2019/09/10","9",54.6093058,"martes"
"2019/09/10","10",53.87909045,"martes"
"2019/09/10","11",48.171968,"martes"
"2019/09/10","12",44.396448,"martes"
"2019/09/10","13",44.7728966,"martes"
"2019/09/10","14",108.22326835,"martes"
"2019/09/10","15",106.90276295,"martes"
"2019/09/10","16",107.921111,"martes"
"2019/09/10","17",107.9099867,"martes"
"2019/09/10","18",109.81723525,"martes"
"2019/09/10","19",110.93521025,"martes"
"2019/09/10","20",114.30785045,"martes"
"2019/09/10","21",121.2061636,"martes"
"2019/09/10","22",120.4948439,"martes"
"2019/09/10","23",112.84508135,"martes"
"2019/09/10","24",45.50999555,"martes"
"2019/09/11","1",44.69427995,"miércoles"
"2019/09/11","2",38.5347736,"miércoles"
"2019/09/11","3",36.2252056,"miércoles"
"2019/09/11","4",33.8041336,"miércoles"
"2019/09/11","5",33.84159945,"miércoles"
"2019/09/11","6",33.99433615,"miércoles"
"2019/09/11","7",42.8794044,"miércoles"
"2019/09/11","8",49.55023955,"miércoles"
"2019/09/11","9",51.99171365,"miércoles"
"2019/09/11","10",52.6376243,"miércoles"
"2019/09/11","11",48.728608,"miércoles"
"2019/09/11","12",46.11838015,"miércoles"
"2019/09/11","13",44.27354375,"miércoles"
"2019/09/11","14",110.01160435,"miércoles"
"2019/09/11","15",110.63033295,"miércoles"
"2019/09/11","16",110.120171,"miércoles"
"2019/09/11","17",111.5720707,"miércoles"
"2019/09/11","18",111.08503025,"miércoles"
"2019/09/11","19",114.0227944,"miércoles"
"2019/09/11","20",116.75392815,"miércoles"
"2019/09/11","21",118.7844173,"miércoles"
"2019/09/11","22",119.71538345,"miércoles"
"2019/09/11","23",113.76940005,"miércoles"
"2019/09/11","24",50.0385371,"miércoles"
"2019/09/12","1",46.5982918,"jueves"
"2019/09/12","2",38.66832745,"jueves"
"2019/09/12","3",37.2453016,"jueves"
"2019/09/12","4",36.45129745,"jueves"
"2019/09/12","5",36.52961045,"jueves"
"2019/09/12","6",37.07933815,"jueves"
"2019/09/12","7",50.7684124,"jueves"
"2019/09/12","8",58.4434877,"jueves"
"2019/09/12","9",56.48479895,"jueves"
"2019/09/12","10",57.16807715,"jueves"
"2019/09/12","11",57.01526885,"jueves"
"2019/09/12","12",54.82202885,"jueves"
"2019/09/12","13",53.8907846,"jueves"
"2019/09/12","14",118.05798735,"jueves"
"2019/09/12","15",116.01321595,"jueves"
"2019/09/12","16",115.490711,"jueves"
"2019/09/12","17",114.9576207,"jueves"
"2019/09/12","18",116.45358025,"jueves"
"2019/09/12","19",119.228771,"jueves"
"2019/09/12","20",120.2792225,"jueves"
"2019/09/12","21",122.22328465,"jueves"
"2019/09/12","22",119.05573265,"jueves"
"2019/09/12","23",115.14010695,"jueves"
"2019/09/12","24",51.31378385,"jueves"
"2019/09/13","1",47.7024164,"viernes"
"2019/09/13","2",39.80205575,"viernes"
"2019/09/13","3",38.32135575,"viernes"
"2019/09/13","4",37.8171736,"viernes"
"2019/09/13","5",37.4131096,"viernes"
"2019/09/13","6",38.2087013,"viernes"
"2019/09/13","7",50.05589855,"viernes"
"2019/09/13","8",58.81780955,"viernes"
"2019/09/13","9",57.00996065,"viernes"
"2019/09/13","10",57.666208,"viernes"
"2019/09/13","11",56.3654057,"viernes"
"2019/09/13","12",54.9231857,"viernes"
"2019/09/13","13",54.89428245,"viernes"
"2019/09/13","14",117.28363005,"viernes"
"2019/09/13","15",113.86286465,"viernes"
"2019/09/13","16",112.18684355,"viernes"
"2019/09/13","17",113.5615784,"viernes"
"2019/09/13","18",118.67010095,"viernes"
"2019/09/13","19",118.6055741,"viernes"
"2019/09/13","20",119.16719085,"viernes"
"2019/09/13","21",121.68820145,"viernes"
"2019/09/13","22",122.2879122,"viernes"
"2019/09/13","23",119.52424325,"viernes"
"2019/09/13","24",52.83816545,"viernes"
"2019/09/14","1",54.98115835,"sábado"
"2019/09/14","2",41.89242595,"sábado"
"2019/09/14","3",40.9070468,"sábado"
"2019/09/14","4",39.84449265,"sábado"
"2019/09/14","5",39.65228965,"sábado"
"2019/09/14","6",39.26754735,"sábado"
"2019/09/14","7",39.81714205,"sábado"
"2019/09/14","8",46.9262564,"sábado"
"2019/09/14","9",50.6246717,"sábado"
"2019/09/14","10",56.32019605,"sábado"
"2019/09/14","11",52.73858915,"sábado"
"2019/09/14","12",52.613951,"sábado"
"2019/09/14","13",52.80918675,"sábado"
"2019/09/14","14",117.11175805,"sábado"
"2019/09/14","15",116.4395648,"sábado"
"2019/09/14","16",112.56381755,"sábado"
"2019/09/14","17",108.75964325,"sábado"
"2019/09/14","18",112.36594835,"sábado"
"2019/09/14","19",120.34575335,"sábado"
"2019/09/14","20",122.37402895,"sábado"
"2019/09/14","21",127.23573455,"sábado"
"2019/09/14","22",122.74403445,"sábado"
"2019/09/14","23",120.60128635,"sábado"
"2019/09/14","24",51.1763204,"sábado"
"2019/09/15","1",55.6943148,"domingo"
"2019/09/15","2",45.58763225,"domingo"
"2019/09/15","3",40.7863051,"domingo"
"2019/09/15","4",40.50228895,"domingo"
"2019/09/15","5",40.3877428,"domingo"
"2019/09/15","6",40.4177065,"domingo"
"2019/09/15","7",40.64849905,"domingo"
"2019/09/15","8",45.87820615,"domingo"
"2019/09/15","9",45.2243306,"domingo"
"2019/09/15","10",50.4597471,"domingo"
"2019/09/15","11",53.59683665,"domingo"
"2019/09/15","12",53.3894725,"domingo"
"2019/09/15","13",54.17823955,"domingo"
"2019/09/15","14",118.04055185,"domingo"
"2019/09/15","15",118.29048815,"domingo"
"2019/09/15","16",114.9774712,"domingo"
"2019/09/15","17",112.7243992,"domingo"
"2019/09/15","18",112.9698729,"domingo"
"2019/09/15","19",119.79034505,"domingo"
"2019/09/15","20",122.5365998,"domingo"
"2019/09/15","21",129.4326392,"domingo"
"2019/09/15","22",130.0642706,"domingo"
"2019/09/15","23",124.4153786,"domingo"
"2019/09/15","24",58.7697941,"domingo"
"2019/09/16","1",61.53611535,"lunes"
"2019/09/16","2",54.9006851,"lunes"
"2019/09/16","3",51.14590725,"lunes"
"2019/09/16","4",49.8230731,"lunes"
"2019/09/16","5",48.7714571,"lunes"
"2019/09/16","6",49.92792865,"lunes"
"2019/09/16","7",56.90834815,"lunes"
"2019/09/16","8",66.33672475,"lunes"
"2019/09/16","9",65.5534264,"lunes"
"2019/09/16","10",66.72710005,"lunes"
"2019/09/16","11",64.82054375,"lunes"
"2019/09/16","12",65.01404375,"lunes"
"2019/09/16","13",64.17557205,"lunes"
"2019/09/16","14",128.2624698,"lunes"
"2019/09/16","15",127.4128264,"lunes"
"2019/09/16","16",127.2249393,"lunes"
"2019/09/16","17",126.057371,"lunes"
"2019/09/16","18",128.7158184,"lunes"
"2019/09/16","19",127.96612955,"lunes"
"2019/09/16","20",129.27772145,"lunes"
"2019/09/16","21",134.6673533,"lunes"
"2019/09/16","22",129.80189675,"lunes"
"2019/09/16","23",126.9687725,"lunes"
"2019/09/16","24",65.30407285,"lunes"
"2019/09/17","1",67.22929755,"martes"
"2019/09/17","2",60.93427405,"martes"
"2019/09/17","3",60.74276305,"martes"
"2019/09/17","4",60.9474959,"martes"
"2019/09/17","5",60.9353299,"martes"
"2019/09/17","6",61.0398136,"martes"
"2019/09/17","7",60.8688067,"martes"
"2019/09/17","8",67.2237623,"martes"
"2019/09/17","9",66.8258498,"martes"
"2019/09/17","10",64.71042545,"martes"
"2019/09/17","11",64.227168,"martes"
"2019/09/17","12",63.658208,"martes"
"2019/09/17","13",64.1259286,"martes"
"2019/09/17","14",127.75383935,"martes"
"2019/09/17","15",127.98675995,"martes"
"2019/09/17","16",128.140151,"martes"
"2019/09/17","17",128.1163147,"martes"
"2019/09/17","18",128.06917025,"martes"
"2019/09/17","19",128.54133025,"martes"
"2019/09/17","20",128.87081345,"martes"
"2019/09/17","21",130.0447076,"martes"
"2019/09/17","22",130.9669919,"martes"
"2019/09/17","23",128.79090335,"martes"
"2019/09/17","24",66.18327155,"martes"
"2019/09/18","1",67.26045395,"miércoles"
"2019/09/18","2",59.6057176,"miércoles"
"2019/09/18","3",58.4178136,"miércoles"
"2019/09/18","4",58.5293176,"miércoles"
"2019/09/18","5",58.29841845,"miércoles"
"2019/09/18","6",58.37267815,"miércoles"
"2019/09/18","7",58.0009164,"miércoles"
"2019/09/18","8",65.91253355,"miércoles"
"2019/09/18","9",65.81705765,"miércoles"
"2019/09/18","10",65.0648963,"miércoles"
"2019/09/18","11",64.397408,"miércoles"
"2019/09/18","12",64.01962915,"miércoles"
"2019/09/18","13",64.67204375,"miércoles"
"2019/09/18","14",128.59155735,"miércoles"
"2019/09/18","15",127.96409995,"miércoles"
"2019/09/18","16",128.406911,"miércoles"
"2019/09/18","17",128.6477607,"miércoles"
"2019/09/18","18",129.14061025,"miércoles"
"2019/09/18","19",129.2111144,"miércoles"
"2019/09/18","20",130.97877515,"miércoles"
"2019/09/18","21",132.6151793,"miércoles"
"2019/09/18","22",133.96516445,"miércoles"
"2019/09/18","23",129.87328005,"miércoles"
"2019/09/18","24",65.8898811,"miércoles"
"2019/09/19","1",67.0157038,"jueves"
"2019/09/19","2",59.93306445,"jueves"
"2019/09/19","3",58.0700536,"jueves"
"2019/09/19","4",57.26821645,"jueves"
"2019/09/19","5",56.21485145,"jueves"
"2019/09/19","6",57.83649115,"jueves"
"2019/09/19","7",59.2130924,"jueves"
"2019/09/19","8",68.2598537,"jueves"
"2019/09/19","9",69.07922695,"jueves"
"2019/09/19","10",66.10244715,"jueves"
"2019/09/19","11",64.27422185,"jueves"
"2019/09/19","12",64.22834285,"jueves"
"2019/09/19","13",65.0734606,"jueves"
"2019/09/19","14",128.85461435,"jueves"
"2019/09/19","15",128.52833395,"jueves"
"2019/09/19","16",128.719271,"jueves"
"2019/09/19","17",128.7057987,"jueves"
"2019/09/19","18",128.78308525,"jueves"
"2019/09/19","19",130.824851,"jueves"
"2019/09/19","20",134.7565725,"jueves"
"2019/09/19","21",136.37367865,"jueves"
"2019/09/19","22",133.08987565,"jueves"
"2019/09/19","23",130.05300895,"jueves"
"2019/09/19","24",65.71551785,"jueves"
"2019/09/20","1",67.1264084,"viernes"
"2019/09/20","2",59.52409575,"viernes"
"2019/09/20","3",58.74949075,"viernes"
"2019/09/20","4",57.1504216,"viernes"
"2019/09/20","5",56.1314296,"viernes"
"2019/09/20","6",56.8137673,"viernes"
"2019/09/20","7",57.39592555,"viernes"
"2019/09/20","8",68.44983455,"viernes"
"2019/09/20","9",68.66378465,"viernes"
"2019/09/20","10",66.398848,"viernes"
"2019/09/20","11",63.3450797,"viernes"
"2019/09/20","12",62.3802457,"viernes"
"2019/09/20","13",62.74966745,"viernes"
"2019/09/20","14",126.15086605,"viernes"
"2019/09/20","15",123.66863465,"viernes"
"2019/09/20","16",122.60972255,"viernes"
"2019/09/20","17",122.5109864,"viernes"
"2019/09/20","18",123.69722195,"viernes"
"2019/09/20","19",125.5014281,"viernes"
"2019/09/20","20",129.23822885,"viernes"
"2019/09/20","21",130.01952845,"viernes"
"2019/09/20","22",128.6156882,"viernes"
"2019/09/20","23",125.05900325,"viernes"
"2019/09/20","24",62.17821845,"viernes"
"2019/09/21","1",64.31243035,"sábado"
"2019/09/21","2",56.73984595,"sábado"
"2019/09/21","3",51.1919348,"sábado"
"2019/09/21","4",49.00357665,"sábado"
"2019/09/21","5",45.83389365,"sábado"
"2019/09/21","6",44.82918235,"sábado"
"2019/09/21","7",45.51487105,"sábado"
"2019/09/21","8",51.2116004,"sábado"
